fixed acidity,volatile acidity,citric acid,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.5727272727272728,0.18493150684931509,0.47,0.14558058925476602,0.028268551236749116,0.5969162995594672,0.44094488188976344,0.25149700598802394,0.23636363636363655,0
0.6636363636363636,0.30821917808219174,0.5,0.08318890814558061,0.09187279151943463,0.7731277533039673,0.29921259842519676,0.2694610778443114,0.3999999999999999,0
0.2181818181818182,0.386986301369863,0.0,0.05719237435008666,0.20141342756183744,0.5748898678414207,0.6771653543307088,0.28742514970059885,0.25454545454545463,0
0.18181818181818182,0.4760273972602739,0.02,0.06585788561525129,0.0989399293286219,0.3986784140969206,0.6614173228346458,0.33532934131736536,0.6909090909090914,1
0.8363636363636364,0.25342465753424653,0.67,0.1022530329289428,0.03180212014134276,0.6262848751835577,0.2204724409448815,0.35928143712574856,0.6363636363636362,0
0.45454545454545453,0.30136986301369867,0.31,0.09532062391681109,0.1413427561837456,0.5748898678414207,0.29133858267716484,0.3532934131736528,0.27272727272727293,0
0.4090909090909091,0.45547945205479456,0.0,0.1022530329289428,0.07773851590106007,0.6850220264317244,0.48818897637795233,0.3173652694610779,0.1636363636363638,0
0.5545454545454545,0.3767123287671233,0.22,0.1265164644714038,0.0989399293286219,0.7584434654919221,0.4251968503937005,0.3892215568862276,0.25454545454545463,0
0.4090909090909091,0.46232876712328763,0.0,0.1074523396880416,0.0706713780918728,0.6850220264317244,0.4803149606299213,0.29940119760479045,0.1636363636363638,0
0.2818181818181819,0.3732876712328767,0.0,0.097053726169844,0.04593639575971732,0.5381791483113005,0.417322834645669,0.2395209580838323,0.14545454545454573,0
0.8090909090909091,0.2808219178082192,0.79,0.14904679376083188,0.2508833922261484,0.8612334801762245,0.34645669291338566,0.26347305389221565,0.8181818181818183,0
0.1363636363636364,0.06164383561643835,0.4,0.05545927209705373,0.5618374558303887,0.0829662261380264,0.40157480314960603,0.155688622754491,0.6181818181818182,0
0.19090909090909097,0.43150684931506844,0.01,0.07625649913344887,0.09187279151943463,0.3986784140969206,0.6377952755905509,0.16766467065868265,0.7818181818181822,0
0.6272727272727272,0.19863013698630133,0.52,0.07972270363951472,0.17314487632508835,0.7364170337738614,0.4094488188976375,0.3293413173652695,0.4545454545454546,0
0.5363636363636364,0.2054794520547945,0.66,0.1421143847487002,0.0812720848056537,0.5088105726872243,0.393700787401575,0.25149700598802394,0.5818181818181816,1
0.6636363636363636,0.21232876712328763,0.66,0.12998266897746968,0.06007067137809187,0.7290748898678459,0.3228346456692912,0.31137724550898205,0.3454545454545457,1
0.7272727272727273,0.1780821917808219,0.66,0.09358752166377815,0.12367491166077739,0.8024963289280436,0.3385826771653542,0.2095808383233533,0.23636363636363655,0
0.3272727272727272,0.39726027397260266,0.23,0.1126516464471404,0.26501766784452296,0.530837004405285,0.35433070866141714,0.2215568862275449,0.1636363636363638,0
0.7363636363636363,0.3287671232876712,0.65,0.050259965337954945,0.06713780918727916,0.7070484581497851,0.22834645669291298,0.1437125748502994,0.25454545454545463,0
0.6727272727272726,0.17123287671232873,0.76,0.05545927209705373,0.11307420494699648,0.7584434654919221,0.3779527559055116,0.1616766467065868,0.8181818181818183,1
0.18181818181818182,0.4212328767123288,0.02,0.15251299826689774,0.4169611307420495,0.6850220264317244,0.5748031496062991,0.1197604790419162,0.25454545454545463,0
0.6272727272727272,0.32191780821917804,0.59,0.09185441941074524,0.15194346289752653,0.6409691629956029,0.34645669291338566,0.1916167664670659,0.4545454545454546,0
0.6272727272727272,0.32191780821917804,0.59,0.09185441941074524,0.15194346289752653,0.6409691629956029,0.34645669291338566,0.1916167664670659,0.4545454545454546,0
0.37272727272727274,0.4417808219178082,0.22,0.051993067590987874,0.12720848056537104,0.4574155653450873,0.2834645669291338,0.1317365269461078,0.1636363636363638,0
0.18181818181818182,0.4212328767123288,0.02,0.15251299826689774,0.4169611307420495,0.6850220264317244,0.5748031496062991,0.1197604790419162,0.25454545454545463,0
0.2818181818181819,0.0958904109589041,0.3,0.04332755632582322,0.11307420494699648,0.35462555066079915,0.43307086614173196,0.08383233532934128,0.41818181818181843,0
0.6909090909090909,0.2465753424657534,0.54,0.08838821490467938,0.2049469964664311,0.7290748898678459,0.2834645669291338,0.16766467065868265,0.36363636363636376,0
0.6181818181818182,0.3287671232876712,0.49,0.08838821490467938,0.12367491166077739,0.6850220264317244,0.3228346456692912,0.17964071856287425,0.36363636363636376,0
0.2818181818181819,0.39041095890410954,0.05,0.07105719237435007,0.07420494699646643,0.5381791483113005,0.4094488188976375,0.16766467065868265,0.10909090909090913,0
0.37272727272727274,0.13013698630136986,0.46,0.04332755632582322,0.06713780918727916,0.47944199706314805,0.48818897637795233,0.2574850299401198,0.290909090909091,0
0.47272727272727283,0.2191780821917808,0.47,0.050259965337954945,0.07773851590106007,0.5895741556534517,0.393700787401575,0.1916167664670659,0.41818181818181843,0
0.6727272727272726,0.18493150684931509,0.66,0.1022530329289428,0.08480565371024736,0.6997063142437696,0.34645669291338566,0.17964071856287425,0.41818181818181843,1
0.5272727272727273,0.15068493150684933,0.58,0.24263431542461006,0.0353356890459364,0.5088105726872243,0.35433070866141714,0.2215568862275449,0.5090909090909093,0
0.7181818181818183,0.2328767123287671,0.49,0.06239168110918546,0.15194346289752653,0.5895741556534517,0.24409448818897594,0.1437125748502994,0.19999999999999996,0
0.4000000000000001,0.21232876712328763,0.34,0.07972270363951472,0.2826855123674912,0.6336270190895874,0.5039370078740153,0.17365269461077845,0.18181818181818188,0
0.4090909090909091,0.226027397260274,0.35,0.07972270363951472,0.2544169611307421,0.6336270190895874,0.5039370078740153,0.17365269461077845,0.18181818181818188,0
0.22727272727272724,0.4212328767123288,0.16,0.11438474870017332,0.2508833922261484,0.47944199706314805,0.417322834645669,0.18562874251497005,0.14545454545454573,0
0.48181818181818187,0.1917808219178082,0.53,0.10918544194107452,0.04593639575971732,0.6262848751835577,0.417322834645669,0.2934131736526946,0.5818181818181816,1
0.3818181818181819,0.273972602739726,0.34,0.09185441941074524,0.4098939929328622,0.5969162995594672,0.4094488188976375,0.16766467065868265,0.18181818181818188,0
0.3636363636363637,0.41438356164383555,0.24,0.1438474870017331,0.45229681978798586,0.831864904552134,0.4566929133858264,0.44311377245508987,0.14545454545454573,0
0.5454545454545454,0.2465753424657534,0.64,0.13344887348353554,0.04946996466431096,0.5088105726872243,0.4094488188976375,0.1976047904191617,0.5818181818181816,0
0.2181818181818182,0.3150684931506849,0.12,0.09878682842287695,0.4169611307420495,0.40602055800295034,0.5511811023622046,0.08982035928143708,0.36363636363636376,0
0.6636363636363636,0.1780821917808219,0.51,0.15077989601386482,0.04946996466431096,0.6997063142437696,0.393700787401575,0.2574850299401198,0.3454545454545457,0
0.2,0.4452054794520548,0.0,0.05545927209705373,0.1625441696113074,0.55286343612336,0.6929133858267718,0.2095808383233533,0.25454545454545463,0
0.4454545454545455,0.30136986301369867,0.33,0.09532062391681109,0.215547703180212,0.5234948604992695,0.4251968503937005,0.2395209580838323,0.6000000000000001,1
0.18181818181818182,0.4931506849315068,0.03,0.04332755632582322,0.14840989399293286,0.3766519823788599,0.6141732283464565,0.13772455089820365,0.6909090909090914,1
0.2818181818181819,0.5753424657534246,0.2,0.02253032928942808,0.19081272084805656,0.3986784140969206,0.48818897637795233,0.06586826347305388,0.4363636363636365,0
0.5363636363636364,0.0821917808219178,0.47,0.05545927209705373,0.0636042402826855,0.567547723935391,0.3228346456692912,0.3413173652694611,0.4545454545454546,1
0.2818181818181819,0.5753424657534246,0.2,0.02253032928942808,0.19081272084805656,0.3986784140969206,0.48818897637795233,0.06586826347305388,0.4363636363636365,0
0.18181818181818182,0.4931506849315068,0.03,0.04332755632582322,0.14840989399293286,0.3766519823788599,0.6141732283464565,0.13772455089820365,0.6909090909090914,1
0.16363636363636375,0.3767123287671233,0.08,0.01906412478336221,0.14840989399293286,0.35462555066079915,0.590551181102362,0.09580838323353294,0.5272727272727273,0
0.4454545454545455,0.452054794520548,0.22,0.07452339688041595,0.09187279151943463,0.6409691629956029,0.4094488188976375,0.13772455089820365,0.38181818181818183,0
0.4090909090909091,0.273972602739726,0.33,0.06239168110918546,0.08480565371024736,0.567547723935391,0.393700787401575,0.1616766467065868,0.14545454545454573,0
0.7454545454545456,0.4931506849315068,0.63,0.09358752166377815,0.10247349823321555,0.7070484581497851,0.2834645669291338,0.1616766467065868,0.3454545454545457,0
0.5363636363636364,0.0821917808219178,0.47,0.05545927209705373,0.0636042402826855,0.567547723935391,0.3228346456692912,0.3413173652694611,0.4545454545454546,1
0.29090909090909095,0.2945205479452055,0.35,0.06932409012131716,0.21201413427561838,0.5381791483113005,0.40157480314960603,0.13772455089820365,0.1272727272727272,0
0.6636363636363636,0.17123287671232873,0.69,0.07625649913344887,0.0636042402826855,0.42070484581498135,0.20472440944881853,0.1916167664670659,0.7818181818181822,0
0.7000000000000002,0.18493150684931509,0.63,0.09878682842287695,0.04240282685512367,0.7584434654919221,0.3307086614173227,0.09580838323353294,0.18181818181818188,0
0.5272727272727273,0.19863013698630133,0.55,0.07279029462738301,0.16961130742049468,0.6997063142437696,0.3228346456692912,0.33532934131736536,0.25454545454545463,0
0.7000000000000002,0.18493150684931509,0.63,0.09878682842287695,0.04240282685512367,0.7584434654919221,0.3307086614173227,0.09580838323353294,0.18181818181818188,0
0.30909090909090914,0.3767123287671233,0.3,0.04506065857885615,0.19787985865724383,0.42070484581498135,0.4094488188976375,0.13772455089820365,0.3090909090909091,0
0.5909090909090908,0.226027397260274,0.73,0.05545927209705373,0.05653710247349823,0.6262848751835577,0.3385826771653542,0.1976047904191617,0.49090909090909074,0
0.5272727272727273,0.19863013698630133,0.55,0.07279029462738301,0.16961130742049468,0.6997063142437696,0.3228346456692912,0.33532934131736536,0.25454545454545463,0
0.2181818181818182,0.3424657534246575,0.18,0.048526863084922,0.15547703180212014,0.36930983847283017,0.26771653543307083,0.1616766467065868,0.14545454545454573,0
0.7272727272727273,0.13013698630136986,0.72,0.06585788561525129,0.0812720848056537,0.6336270190895874,0.11023622047244075,0.2934131736526946,0.23636363636363655,1
0.6636363636363636,0.1917808219178082,0.65,0.058925476603119586,0.07420494699646643,0.6409691629956029,0.25196850393700787,0.2095808383233533,0.5090909090909093,0
1.0,0.386986301369863,0.76,0.11438474870017332,0.13074204946996465,0.9640234948605126,0.16535433070866112,0.2095808383233533,0.49090909090909074,1
0.490909090909091,0.2191780821917808,0.49,0.07452339688041595,0.04593639575971732,0.4574155653450873,0.38582677165354307,0.17964071856287425,0.5636363636363635,1
0.06363636363636366,0.30821917808219174,0.01,0.03466204506065858,0.07420494699646643,0.24449339207048126,0.6535433070866139,0.3053892215568863,0.7272727272727275,1
0.4454545454545455,0.4212328767123288,0.1,0.07798960138648181,0.08833922261484099,0.6262848751835577,0.38582677165354307,0.13772455089820365,0.290909090909091,0
0.7181818181818183,0.1780821917808219,0.6,0.08145580589254767,0.2332155477031802,0.6997063142437696,0.2834645669291338,0.2395209580838323,0.36363636363636376,0
0.4272727272727274,0.2465753424657534,0.29,0.1611785095320624,0.0353356890459364,0.4941262848751933,0.3779527559055116,0.2335329341317365,0.49090909090909074,0
0.3636363636363637,0.2808219178082192,0.22,0.11438474870017332,0.07420494699646643,0.48678414096916356,0.3622047244094486,0.13772455089820365,0.3090909090909091,0
0.6636363636363636,0.18493150684931509,0.69,0.10571923743500866,0.10247349823321555,0.6850220264317244,0.2834645669291338,0.16766467065868265,0.41818181818181843,0
0.6636363636363636,0.18493150684931509,0.69,0.10571923743500866,0.10247349823321555,0.6850220264317244,0.2834645669291338,0.16766467065868265,0.41818181818181843,0
0.3454545454545455,0.17123287671232873,0.53,0.6568457538994801,0.0706713780918728,0.5748898678414207,0.25196850393700787,0.4371257485029941,0.10909090909090913,0
0.2,0.30136986301369867,0.03,0.08665511265164647,0.10247349823321555,0.4941262848751933,0.5511811023622046,0.17964071856287425,0.27272727272727293,0
0.5272727272727273,0.14383561643835616,0.63,0.08665511265164647,0.05653710247349823,0.7143906020558006,0.4094488188976375,0.24550898203592816,0.49090909090909074,1
0.2181818181818182,0.07534246575342465,0.4,0.050259965337954945,0.215547703180212,0.3766519823788599,0.5984251968503935,0.17964071856287425,0.47272727272727266,0
0.6090909090909091,0.3424657534246575,0.67,0.0901213171577123,0.04593639575971732,0.6409691629956029,0.3779527559055116,0.21556886227544905,0.8909090909090911,1
0.39090909090909104,0.32191780821917804,0.39,0.10571923743500866,0.05653710247349823,0.6262848751835577,0.49606299212598426,0.1497005988023952,0.3272727272727276,0
0.41818181818181815,0.3493150684931507,0.21,0.10918544194107452,0.20848056537102472,0.6409691629956029,0.4251968503937005,0.1497005988023952,0.19999999999999996,0
0.5272727272727273,0.14383561643835616,0.63,0.08665511265164647,0.05653710247349823,0.7143906020558006,0.4094488188976375,0.24550898203592816,0.49090909090909074,1
0.6363636363636362,0.3150684931506849,0.66,0.06932409012131716,0.1448763250883392,0.7878120411159983,0.40157480314960603,0.1437125748502994,0.09090909090909105,0
0.41818181818181815,0.21232876712328763,0.52,0.08492201039861352,0.06007067137809187,0.55286343612336,0.4803149606299213,0.16766467065868265,0.5090909090909093,0
0.3363636363636365,0.3390410958904109,0.22,0.09185441941074524,0.04593639575971732,0.5969162995594672,0.4094488188976375,0.16766467065868265,0.14545454545454573,0
0.5818181818181818,0.0958904109589041,0.68,0.08838821490467938,0.06713780918727916,0.5088105726872243,0.34645669291338566,0.16766467065868265,0.6000000000000001,0
0.3181818181818182,0.3698630136986301,0.7,0.11091854419410746,0.4346289752650177,0.5234948604992695,0.26771653543307083,0.1197604790419162,0.09090909090909105,0
0.6272727272727272,0.13356164383561644,0.54,0.08665511265164647,0.03180212014134276,0.6336270190895874,0.18897637795275557,0.2215568862275449,0.1272727272727272,0
0.490909090909091,0.11643835616438356,0.4,0.11091854419410746,0.0706713780918728,0.7731277533039673,0.5826771653543306,0.34730538922155696,0.21818181818181803,0
0.5181818181818183,0.2602739726027397,0.42,0.06065857885615253,0.1590106007067138,0.5969162995594672,0.3307086614173227,0.2335329341317365,0.5454545454545454,0
0.3818181818181819,0.2328767123287671,0.45,0.0537261698440208,0.04240282685512367,0.3399412628487539,0.4566929133858264,0.27544910179640725,1.0,0
0.6181818181818182,0.1643835616438356,0.69,0.097053726169844,0.053003533568904596,0.7290748898678459,0.3385826771653542,0.17365269461077845,0.1272727272727272,0
0.37272727272727274,0.47945205479452047,0.02,0.06239168110918546,0.14840989399293286,0.3766519823788599,0.3622047244094486,0.1497005988023952,0.23636363636363655,0
0.7636363636363637,0.136986301369863,0.65,0.1022530329289428,0.1448763250883392,0.6997063142437696,0.24409448818897594,0.16766467065868265,0.38181818181818183,0
0.45454545454545453,0.2876712328767123,0.42,0.08145580589254767,0.1625441696113074,0.5088105726872243,0.3622047244094486,0.2275449101796407,0.5272727272727273,0
0.7181818181818183,0.17123287671232873,0.55,0.08492201039861352,0.21908127208480566,0.6923641703377541,0.3228346456692912,0.2934131736526946,0.3454545454545457,0
0.48181818181818187,0.15753424657534243,0.55,0.048526863084922,0.028268551236749116,0.516152716593254,0.4094488188976375,0.27544910179640725,0.38181818181818183,0
0.5363636363636364,0.10958904109589043,0.51,0.07972270363951472,0.0636042402826855,0.5969162995594672,0.3622047244094486,0.33532934131736536,0.1636363636363638,0
0.45454545454545453,0.3835616438356165,0.24,0.09185441941074524,0.07773851590106007,0.6409691629956029,0.3149606299212597,0.1616766467065868,0.3090909090909091,0
0.7090909090909092,0.1917808219178082,0.51,0.04332755632582322,0.0636042402826855,0.6850220264317244,0.23622047244094446,0.1616766467065868,0.14545454545454573,0
0.6636363636363636,0.3150684931506849,0.58,0.06412478336221836,0.04240282685512367,0.5822320117474362,0.2755905511811019,0.17964071856287425,0.27272727272727293,0
0.35454545454545455,0.31849315068493145,0.18,0.07625649913344887,0.08480565371024736,0.48678414096916356,0.3622047244094486,0.08982035928143708,0.23636363636363655,0
0.7363636363636363,0.32191780821917804,0.45,0.08318890814558061,0.05653710247349823,0.7290748898678459,0.20472440944881853,0.2215568862275449,0.14545454545454573,0
0.3272727272727272,0.5445205479452054,0.27,0.09358752166377815,0.06007067137809187,0.4500734214390576,0.4094488188976375,0.08383233532934128,0.27272727272727293,0
0.7818181818181817,0.2328767123287671,0.52,0.06412478336221836,0.10247349823321555,0.7731277533039673,0.2834645669291338,0.13772455089820365,0.09090909090909105,0
0.2818181818181819,0.48972602739726023,0.0,0.08145580589254767,0.028268551236749116,0.5455212922173303,0.44094488188976344,0.1137724550898204,0.14545454545454573,0
0.7818181818181817,0.2328767123287671,0.52,0.06412478336221836,0.10247349823321555,0.7731277533039673,0.2834645669291338,0.13772455089820365,0.09090909090909105,0
0.3363636363636365,0.3150684931506849,0.13,0.1074523396880416,0.20141342756183744,0.6116005873715125,0.3385826771653542,0.17365269461077845,0.10909090909090913,0
0.3363636363636365,0.3287671232876712,0.13,0.08838821490467938,0.0636042402826855,0.6116005873715125,0.44881889763779537,0.155688622754491,0.1272727272727272,0
0.43636363636363645,0.19863013698630133,0.48,0.06585788561525129,0.04946996466431096,0.530837004405285,0.47244094488188937,0.27544910179640725,0.6727272727272728,1
0.3818181818181819,0.2465753424657534,0.41,0.10051993067590986,0.1625441696113074,0.5969162995594672,0.44881889763779537,0.1197604790419162,0.36363636363636376,0
0.5,0.363013698630137,0.37,0.1317157712305026,0.20848056537102472,0.919970631424377,0.4566929133858264,0.18562874251497005,0.3454545454545457,0
0.1545454545454546,0.1643835616438356,0.19,0.07105719237435007,0.11660777385159012,0.40602055800295034,0.6456692913385824,0.1137724550898204,0.7636363636363637,0
0.3818181818181819,0.0821917808219178,0.54,0.08492201039861352,0.18021201413427562,0.604258443465497,0.5118110236220472,0.125748502994012,0.1272727272727272,0
0.7818181818181817,0.1780821917808219,0.55,0.08145580589254767,0.0353356890459364,0.7731277533039673,0.18897637795275557,0.125748502994012,0.1636363636363638,0
0.2636363636363637,0.3561643835616438,0.0,0.07452339688041595,0.0812720848056537,0.47209985315713254,0.4566929133858264,0.1616766467065868,0.27272727272727293,0
0.3272727272727272,0.18493150684931509,0.38,0.041594454072790304,0.0812720848056537,0.4500734214390576,0.4094488188976375,0.24550898203592816,0.23636363636363655,0
0.41818181818181815,0.43493150684931503,0.18,0.1975736568457539,0.34275618374558303,0.5014684287812088,0.10236220472440927,0.6167664670658684,0.3090909090909091,0
0.45454545454545453,0.3287671232876712,0.5,0.07798960138648181,0.2296819787985866,0.7070484581497851,0.5984251968503935,0.1437125748502994,0.21818181818181803,0
0.45454545454545453,0.3287671232876712,0.5,0.07798960138648181,0.2296819787985866,0.7070484581497851,0.5984251968503935,0.1437125748502994,0.21818181818181803,0
0.6272727272727272,0.13013698630136986,0.51,0.07798960138648181,0.07773851590106007,0.5969162995594672,0.22834645669291298,0.35928143712574856,0.23636363636363655,0
0.6181818181818182,0.2328767123287671,0.5,0.15251299826689774,0.038869257950530034,0.7731277533039673,0.30708661417322825,0.2215568862275449,0.3090909090909091,0
0.6090909090909091,0.17123287671232873,0.41,0.09358752166377815,0.0353356890459364,0.6409691629956029,0.2755905511811019,0.281437125748503,0.14545454545454573,0
0.3363636363636365,0.2876712328767123,0.24,0.07279029462738301,0.3745583038869258,0.55286343612336,0.417322834645669,0.16766467065868265,0.1636363636363638,0
0.3272727272727272,0.30136986301369867,0.23,0.07625649913344887,0.3462897526501767,0.55286343612336,0.4251968503937005,0.17365269461077845,0.1636363636363638,0
0.490909090909091,0.3150684931506849,0.22,0.07972270363951472,0.09187279151943463,0.5381791483113005,0.30708661417322825,0.1317365269461078,0.18181818181818188,0
0.3000000000000001,0.2671232876712329,0.25,0.07452339688041595,0.13780918727915192,0.5381791483113005,0.590551181102362,0.3772455089820359,0.6545454545454548,0
0.2,0.39041095890410954,0.0,0.1559792027729636,0.18374558303886923,0.7070484581497851,0.5669291338582676,0.2335329341317365,0.3090909090909091,0
0.2,0.39041095890410954,0.0,0.1559792027729636,0.18374558303886923,0.7070484581497851,0.5669291338582676,0.2335329341317365,0.3090909090909091,0
0.3818181818181819,0.3287671232876712,0.29,0.11091854419410746,0.03180212014134276,0.6409691629956029,0.48818897637795233,0.09580838323353294,0.10909090909090913,0
0.3818181818181819,0.3287671232876712,0.29,0.11091854419410746,0.03180212014134276,0.6409691629956029,0.48818897637795233,0.09580838323353294,0.10909090909090913,0
0.37272727272727274,0.2876712328767123,0.26,0.10918544194107452,0.08833922261484099,0.55286343612336,0.417322834645669,0.1616766467065868,0.14545454545454573,0
0.27272727272727276,0.386986301369863,0.23,0.13344887348353554,0.2756183745583039,0.4647577092511028,0.3700787401574801,0.16766467065868265,0.14545454545454573,0
0.37272727272727274,0.2876712328767123,0.26,0.10918544194107452,0.08833922261484099,0.55286343612336,0.417322834645669,0.1616766467065868,0.14545454545454573,0
0.5272727272727273,0.10958904109589043,0.54,0.12305025996533794,0.04593639575971732,0.6409691629956029,0.40157480314960603,0.17964071856287425,0.18181818181818188,0
0.27272727272727276,0.19863013698630133,0.14,0.09185441941074524,0.13074204946996465,0.4647577092511028,0.4566929133858264,0.1437125748502994,0.36363636363636376,0
0.5,0.5582191780821918,0.22,0.12305025996533794,0.2826855123674912,0.8024963289280436,0.5433070866141732,0.18562874251497005,0.5090909090909093,0
0.3000000000000001,0.15753424657534243,0.21,0.06759098786828421,0.3392226148409894,0.4647577092511028,0.417322834645669,0.1497005988023952,0.18181818181818188,0
0.37272727272727274,0.4931506849315068,0.0,0.0537261698440208,0.09540636042402827,0.3913362701908909,0.417322834645669,0.1317365269461078,0.21818181818181803,0
0.45454545454545453,0.5205479452054794,0.28,0.0901213171577123,0.4982332155477032,0.5748898678414207,0.393700787401575,0.1197604790419162,0.1636363636363638,0
0.4454545454545455,0.523972602739726,0.27,0.08665511265164647,0.4911660777385159,0.567547723935391,0.393700787401575,0.1197604790419162,0.1636363636363638,0
0.2818181818181819,0.5445205479452054,0.12,0.18890814558058924,0.06007067137809187,0.4647577092511028,0.4803149606299213,0.1916167664670659,0.3090909090909091,1
0.39090909090909104,0.11643835616438356,0.35,0.05719237435008666,0.18021201413427562,0.5088105726872243,0.34645669291338566,0.6167664670658684,0.3272727272727276,0
0.48181818181818187,0.2876712328767123,0.45,0.06412478336221836,0.12014134275618375,0.6629955947136636,0.5118110236220472,0.17365269461077845,0.1636363636363638,0
0.4454545454545455,0.32191780821917804,0.44,0.06412478336221836,0.21908127208480566,0.6703377386196792,0.5669291338582676,0.17964071856287425,0.18181818181818188,0
0.48181818181818187,0.2876712328767123,0.45,0.06412478336221836,0.12014134275618375,0.6629955947136636,0.5118110236220472,0.17365269461077845,0.1636363636363638,0
0.4454545454545455,0.32191780821917804,0.44,0.06412478336221836,0.21908127208480566,0.6703377386196792,0.5669291338582676,0.17964071856287425,0.18181818181818188,0
0.48181818181818187,0.2876712328767123,0.45,0.06412478336221836,0.12014134275618375,0.6629955947136636,0.5118110236220472,0.17365269461077845,0.1636363636363638,0
0.5636363636363637,0.1917808219178082,0.41,0.08665511265164647,0.038869257950530034,0.6116005873715125,0.26771653543307083,0.2035928143712575,0.14545454545454573,0
0.4272727272727274,0.19863013698630133,0.39,0.051993067590987874,0.08833922261484099,0.6116005873715125,0.4094488188976375,0.1916167664670659,0.3090909090909091,0
0.5636363636363637,0.1917808219178082,0.41,0.08665511265164647,0.038869257950530034,0.6116005873715125,0.26771653543307083,0.2035928143712575,0.14545454545454573,0
0.3636363636363637,0.4657534246575342,0.11,0.08665511265164647,0.08833922261484099,0.5748898678414207,0.5196850393700787,0.08982035928143708,0.25454545454545463,0
0.3363636363636365,0.452054794520548,0.1,0.08145580589254767,0.28621908127208484,0.604258443465497,0.5826771653543306,0.1197604790419162,0.27272727272727293,0
0.5636363636363637,0.0958904109589041,0.45,0.04506065857885615,0.15194346289752653,0.5234948604992695,0.30708661417322825,0.125748502994012,0.19999999999999996,0
0.790909090909091,0.21232876712328763,0.58,0.06239168110918546,0.12014134275618375,0.7584434654919221,0.25196850393700787,0.09580838323353294,0.09090909090909105,0
0.30909090909090914,0.226027397260274,0.23,0.10398613518197575,0.0812720848056537,0.4500734214390576,0.3700787401574801,0.09580838323353294,0.3090909090909091,0
0.35454545454545455,0.2328767123287671,0.31,0.07625649913344887,0.18374558303886923,0.5822320117474362,0.46456692913385833,0.125748502994012,0.23636363636363655,0
0.3181818181818182,0.452054794520548,0.23,0.04332755632582322,0.03180212014134276,0.5088105726872243,0.49606299212598426,0.13772455089820365,0.5090909090909093,0
0.47272727272727283,0.5890410958904109,0.32,0.07625649913344887,0.5159010600706714,0.5822320117474362,0.40157480314960603,0.08982035928143708,0.1636363636363638,0
0.3181818181818182,0.452054794520548,0.23,0.04332755632582322,0.03180212014134276,0.5088105726872243,0.49606299212598426,0.13772455089820365,0.5090909090909093,0
0.22727272727272724,0.363013698630137,0.18,0.06239168110918546,0.12014134275618375,0.5088105726872243,0.5511811023622046,0.1616766467065868,0.10909090909090913,0
0.4090909090909091,0.3561643835616438,0.23,0.10571923743500866,0.11307420494699648,0.7143906020558006,0.4251968503937005,0.155688622754491,0.21818181818181803,0
0.2818181818181819,0.3698630136986301,0.04,0.008665511265164641,0.010600706713780918,0.4500734214390576,0.5196850393700787,0.08383233532934128,0.1636363636363638,0
0.3181818181818182,0.1780821917808219,0.48,0.21317157712305024,0.038869257950530034,0.55286343612336,0.44094488188976344,0.43113772455089827,0.1636363636363638,0
0.2545454545454546,0.7294520547945206,0.0,0.10918544194107452,0.028268551236749116,0.47944199706314805,0.7007874015748028,0.125748502994012,0.3999999999999999,0
0.41818181818181815,0.547945205479452,0.24,0.09185441941074524,0.30742049469964666,0.7143906020558006,0.5826771653543306,0.125748502994012,0.23636363636363655,0
0.3636363636363637,0.25342465753424653,0.51,0.6724436741767763,0.19787985865724383,0.5748898678414207,0.22834645669291298,0.5029940119760479,0.09090909090909105,0
0.4000000000000001,0.2465753424657534,0.32,0.08665511265164647,0.4098939929328622,0.6116005873715125,0.4566929133858264,0.17365269461077845,0.1636363636363638,0
0.4000000000000001,0.23972602739726023,0.31,0.08665511265164647,0.4204946996466431,0.6116005873715125,0.44881889763779537,0.16766467065868265,0.1636363636363638,0
0.04545454545454547,0.23972602739726023,0.02,0.0,0.13427561837455831,0.14904552129222282,0.9133858267716533,0.17365269461077845,0.7818181818181822,0
0.2181818181818182,0.363013698630137,0.02,0.05545927209705373,0.06713780918727916,0.5234948604992695,0.5748031496062991,0.2035928143712575,0.18181818181818188,0
0.2181818181818182,0.363013698630137,0.02,0.05545927209705373,0.06713780918727916,0.5234948604992695,0.5748031496062991,0.2035928143712575,0.18181818181818188,0
0.43636363636363645,0.3390410958904109,0.28,0.09185441941074524,0.2332155477031802,0.7364170337738614,0.44881889763779537,0.1197604790419162,0.21818181818181803,0
0.6545454545454545,0.1780821917808219,0.55,0.06412478336221836,0.04593639575971732,0.6262848751835577,0.29133858267716484,0.17365269461077845,0.41818181818181843,0
0.5454545454545454,0.6164383561643836,0.43,0.07279029462738301,0.28975265017667845,0.6116005873715125,0.26771653543307083,0.1437125748502994,0.290909090909091,0
0.2181818181818182,0.363013698630137,0.02,0.05545927209705373,0.06713780918727916,0.5234948604992695,0.5748031496062991,0.2035928143712575,0.18181818181818188,0
0.2181818181818182,0.3561643835616438,0.02,0.05719237435008666,0.06007067137809187,0.5088105726872243,0.5748031496062991,0.2035928143712575,0.1636363636363638,0
0.2636363636363637,0.1780821917808219,0.48,0.06759098786828421,0.2756183745583039,0.5234948604992695,0.4566929133858264,0.2215568862275449,0.19999999999999996,0
0.4090909090909091,0.4417808219178082,0.04,0.07625649913344887,0.028268551236749116,0.5822320117474362,0.43307086614173196,0.125748502994012,0.21818181818181803,0
